epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.7093558101093068,0.5555555555555556,0.5509139009139009,0.0,0.0,0.0,0.6428571428571429,0,0,18,10,28,10,4.0384931564331055
2,0.6901671921505648,0.5611111111111111,0.5824074074074074,0.0,0.0,0.0,0.6428571428571429,0,0,18,10,28,10,3.709573268890381
3,0.6603817554081187,0.5888888888888889,0.4932169312169312,0.0,0.0,0.0,0.6428571428571429,0,0,18,10,28,10,3.6988983154296875
4,0.5921695512883803,0.5277777777777778,0.425987404408457,0.47058823529411764,0.3333333333333333,0.8,0.35714285714285715,8,16,2,2,28,10,3.68672776222229
5,0.46259601677165313,0.45,0.38628571428571434,0.4666666666666667,0.35,0.7,0.42857142857142855,7,13,5,3,28,10,3.671895742416382
6,0.34041331357815685,0.40277777777777773,0.3378281440781441,0.0,0.0,0.0,0.6428571428571429,0,0,18,10,28,10,3.751124620437622
