epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.7201581497987112,0.595,0.42692592592592593,0.5,0.5,0.5,0.6666666666666666,5,5,15,5,30,10,2.0192947387695312
2,0.6993412607245975,0.585,0.4055688049273242,0.5,0.36363636363636365,0.8,0.4666666666666667,8,14,6,2,30,10,1.7226383686065674
3,0.7309538655810885,0.575,0.46115482556659027,0.4864864864864865,0.3333333333333333,0.9,0.36666666666666664,9,18,2,1,30,10,1.7123870849609375
4,0.6864086521996392,0.5700000000000001,0.4073834991844737,0.5,0.5,0.5,0.6666666666666666,5,5,15,5,30,10,1.7046489715576172
5,0.7369948443439271,0.655,0.4686868686868687,0.5833333333333334,0.5,0.7,0.6666666666666666,7,7,13,3,30,10,1.7191166877746582
6,0.6735793981287215,0.6400000000000001,0.47246376811594204,0.5454545454545454,0.5,0.6,0.6666666666666666,6,6,14,4,30,10,1.703380823135376
7,0.709166642692354,0.645,0.46566849816849815,0.5714285714285714,0.4444444444444444,0.8,0.6,8,10,10,2,30,10,1.7175402641296387
8,0.6927574326594671,0.66,0.47085137085137085,0.42105263157894735,0.4444444444444444,0.4,0.6333333333333333,4,5,15,6,30,10,1.7278382778167725
9,0.6888073484102885,0.595,0.4343168527379053,0.5,0.5,0.5,0.6666666666666666,5,5,15,5,30,10,1.7185168266296387
10,0.6890132890807258,0.645,0.46953601953601953,0.42105263157894735,0.4444444444444444,0.4,0.6333333333333333,4,5,15,6,30,10,1.714364767074585
11,0.6545349061489105,0.65,0.4912020202020202,0.6153846153846154,0.5,0.8,0.6666666666666666,8,8,12,2,30,10,1.7068226337432861
12,0.6603389448589749,0.665,0.525091575091575,0.64,0.5333333333333333,0.8,0.7,8,7,13,2,30,10,1.7108266353607178
13,0.6711131102508969,0.665,0.4996645021645022,0.6666666666666666,0.5714285714285714,0.8,0.7333333333333333,8,6,14,2,30,10,1.7240734100341797
14,0.6440443164772458,0.66,0.48936868686868684,0.6086956521739131,0.5384615384615384,0.7,0.7,7,6,14,3,30,10,1.716874122619629
15,0.7229103826814227,0.6700000000000002,0.4946282702804442,0.375,0.5,0.3,0.6666666666666666,3,3,17,7,30,10,1.700026035308838
16,0.669608043299781,0.58,0.4499761904761905,0.46153846153846156,0.375,0.6,0.5333333333333333,6,10,10,4,30,10,1.7069623470306396
17,0.6439386473761665,0.665,0.4940079365079365,0.6666666666666666,0.5714285714285714,0.8,0.7333333333333333,8,6,14,2,30,10,1.7188835144042969
18,0.6365950306256613,0.655,0.4916727716727717,0.6666666666666666,0.5714285714285714,0.8,0.7333333333333333,8,6,14,2,30,10,1.7275960445404053
19,0.6426288286844889,0.6599999999999999,0.5017792207792208,0.6086956521739131,0.5384615384615384,0.7,0.7,7,6,14,3,30,10,1.7187292575836182
20,0.6471253534158071,0.67,0.498553391053391,0.64,0.5333333333333333,0.8,0.7,8,7,13,2,30,10,1.7173068523406982
