epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.7094843718740675,0.27249999999999996,0.2614242067000687,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,5.0968286991119385
2,0.6895450552304586,0.2575,0.25742592592592595,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,4.728594779968262
3,0.7072550853093466,0.2675,0.27674046226677806,0.19047619047619047,0.18181818181818182,0.2,0.43333333333333335,2,9,11,8,30,10,4.745538234710693
4,0.7183067036999596,0.28,0.27157271599491284,0.14285714285714285,0.25,0.1,0.6,1,3,17,9,30,10,4.821320056915283
5,0.6737448341316647,0.33749999999999997,0.2990079365079365,0.5,0.3333333333333333,1.0,0.3333333333333333,10,20,0,0,30,10,4.7688307762146
6,0.6355429821544223,0.365,0.29970218187609493,0.3870967741935484,0.2857142857142857,0.6,0.36666666666666664,6,15,5,4,30,10,4.719986915588379
7,0.5644829952054553,0.44999999999999996,0.401025641025641,0.2857142857142857,0.2727272727272727,0.3,0.5,3,8,12,7,30,10,4.744744300842285
8,0.44531942241721684,0.405,0.3209180757323172,0.2222222222222222,0.25,0.2,0.5333333333333333,2,6,14,8,30,10,4.795079231262207
9,0.37329814500278896,0.385,0.3071579626736027,0.2857142857142857,0.2727272727272727,0.3,0.5,3,8,12,7,30,10,4.780482530593872
10,0.34420259793599445,0.36,0.29897735115126417,0.25,0.21428571428571427,0.3,0.4,3,11,9,7,30,10,4.803379774093628
