epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.7029427921070772,0.23055555555555557,0.27015686274509804,0.35714285714285715,0.2777777777777778,0.5,0.35714285714285715,5,13,5,5,28,10,2.226409435272217
2,0.6838041929637685,0.2388888888888889,0.27281684981684984,0.0,0.0,0.0,0.6071428571428571,0,1,17,10,28,10,1.88588547706604
3,0.6787598413579604,0.2833333333333333,0.2842568172568173,0.0,0.0,0.0,0.5,0,4,14,10,28,10,1.9096992015838623
4,0.7204452297266792,0.26666666666666666,0.2806093906093906,0.11764705882352941,0.14285714285714285,0.1,0.4642857142857143,1,6,12,9,28,10,1.8986434936523438
5,0.6970057259587681,0.24444444444444446,0.27318536726431464,0.11764705882352941,0.14285714285714285,0.1,0.4642857142857143,1,6,12,9,28,10,1.8985731601715088
6,0.6829522532575271,0.28888888888888886,0.28650682650682646,0.2857142857142857,0.2222222222222222,0.4,0.2857142857142857,4,14,4,6,28,10,1.8750338554382324
7,0.7085398540777319,0.26111111111111107,0.28278681653967697,0.4117647058823529,0.2916666666666667,0.7,0.2857142857142857,7,17,1,3,28,10,1.9209394454956055
8,0.6918940719436196,0.27777777777777773,0.28751415251415247,0.14285714285714285,0.25,0.1,0.5714285714285714,1,3,15,9,28,10,1.8970961570739746
9,0.6766353232019088,0.26666666666666666,0.27962454212454213,0.41379310344827586,0.3157894736842105,0.6,0.39285714285714285,6,13,5,4,28,10,1.884490966796875
10,0.6877146696343142,0.29444444444444445,0.29004329004329005,0.42424242424242425,0.30434782608695654,0.7,0.32142857142857145,7,16,2,3,28,10,1.902134656906128
11,0.6843663717017454,0.37222222222222223,0.32482239982239985,0.0,0.0,0.0,0.6428571428571429,0,0,18,10,28,10,1.8889849185943604
12,0.7399250356590047,0.3611111111111111,0.32196836496836495,0.42424242424242425,0.30434782608695654,0.7,0.32142857142857145,7,16,2,3,28,10,1.8822989463806152
13,0.6878179031259873,0.2944444444444444,0.29308802308802306,0.125,0.16666666666666666,0.1,0.5,1,5,13,9,28,10,1.9171195030212402
14,0.6449424694566166,0.2944444444444444,0.2903607503607504,0.2857142857142857,0.2222222222222222,0.4,0.2857142857142857,4,14,4,6,28,10,1.894108772277832
15,0.6894345546469969,0.32222222222222224,0.30176323676323674,0.32,0.26666666666666666,0.4,0.39285714285714285,4,11,7,6,28,10,1.9052734375
16,0.6450355631463668,0.3277777777777777,0.3133016983016983,0.32,0.26666666666666666,0.4,0.39285714285714285,4,11,7,6,28,10,1.9072866439819336
