epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.6713270039009533,0.45249999999999996,0.4006265494703628,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,124.00648212432861
2,0.6168081176152332,0.375,0.3773896103896104,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,119.03116178512573
3,0.6094874101255437,0.58,0.5153605283605284,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,118.90770244598389
4,0.5196823006589636,0.705,0.6644028385407696,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,118.89447593688965
5,0.41826558324823276,0.8225,0.6788914149669298,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,119.39351797103882
6,0.229042546502013,0.835,0.6999494949494949,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,119.28167963027954
7,0.13182451998104724,0.8375,0.7738141923436042,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,118.94861507415771
8,0.07748709481021912,0.825,0.7119534632034632,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,119.14154815673828
9,0.018911567519975008,0.835,0.7117948717948718,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,118.57986855506897
10,0.035799753806962493,0.84,0.7015811965811966,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,118.97275590896606
