epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.7007292906443278,0.6925,0.6852424242424242,0.47368421052631576,0.32142857142857145,0.9,0.3333333333333333,9,19,1,1,30,10,2.530500650405884
2,0.6852633025911119,0.735,0.5676790068169378,0.3076923076923077,0.6666666666666666,0.2,0.7,2,1,19,8,30,10,2.190457344055176
3,0.6640142665969001,0.79,0.6742409171288481,0.625,0.8333333333333334,0.5,0.8,5,1,19,5,30,10,2.1865415573120117
4,0.6442727777693007,0.795,0.6632646520146519,0.7,0.7,0.7,0.8,7,3,17,3,30,10,2.179781675338745
5,0.5983577105734084,0.805,0.6744534632034631,0.7272727272727273,0.6666666666666666,0.8,0.8,8,4,16,2,30,10,2.1838266849517822
6,0.5446899003452725,0.8099999999999999,0.6837636872930991,0.7619047619047619,0.7272727272727273,0.8,0.8333333333333334,8,3,17,2,30,10,2.1934733390808105
7,0.4808282223012712,0.805,0.6730494015788134,0.7619047619047619,0.7272727272727273,0.8,0.8333333333333334,8,3,17,2,30,10,2.1726646423339844
8,0.4179222053951687,0.8200000000000002,0.6908225108225109,0.7272727272727273,0.6666666666666666,0.8,0.8,8,4,16,2,30,10,2.1942684650421143
9,0.39146120349566144,0.8200000000000002,0.6908225108225109,0.631578947368421,0.6666666666666666,0.6,0.7666666666666667,6,3,17,4,30,10,2.2301900386810303
10,0.35830463965733844,0.8150000000000001,0.6801082251082251,0.631578947368421,0.6666666666666666,0.6,0.7666666666666667,6,3,17,4,30,10,2.1777238845825195
