epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.6999960409270393,0.4083333333333333,0.3294611528822055,0.5263157894736842,0.35714285714285715,1.0,0.35714285714285715,10,18,0,0,28,10,2.6947762966156006
2,0.6961103081703186,0.638888888888889,0.7004761904761904,0.3333333333333333,1.0,0.2,0.7142857142857143,2,0,18,8,28,10,2.3506016731262207
3,0.6903838581509061,0.6166666666666667,0.6632698412698412,0.5,0.3888888888888889,0.7,0.5,7,11,7,3,28,10,2.3283071517944336
4,0.6728035476472642,0.6333333333333333,0.6643918219461697,0.5384615384615384,0.4375,0.7,0.5714285714285714,7,9,9,3,28,10,2.3435747623443604
5,0.6626894010437859,0.65,0.6783890746934225,0.5555555555555556,0.38461538461538464,1.0,0.42857142857142855,10,16,2,0,28,10,2.360959768295288
6,0.6227877272499932,0.6555555555555556,0.6745655452816578,0.5454545454545454,0.391304347826087,0.9,0.4642857142857143,9,14,4,1,28,10,2.360898971557617
7,0.5981966455777487,0.6666666666666667,0.6247668997668998,0.5185185185185185,0.4117647058823529,0.7,0.5357142857142857,7,10,8,3,28,10,2.365372657775879
8,0.5683516694439782,0.6222222222222222,0.5271153846153847,0.5555555555555556,0.38461538461538464,1.0,0.42857142857142855,10,16,2,0,28,10,2.3359198570251465
9,0.5176188316610124,0.6444444444444445,0.5664807999018526,0.4666666666666667,0.35,0.7,0.42857142857142855,7,13,5,3,28,10,2.380246877670288
10,0.4968652096059587,0.6499999999999999,0.5584721418931946,0.5625,0.4090909090909091,0.9,0.5,9,13,5,1,28,10,2.3593928813934326
