epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.6963735355271233,0.30999999999999994,0.2704015922158337,0.35294117647058826,0.25,0.6,0.26666666666666666,6,18,2,4,30,10,5.09512186050415
2,0.6895423862669203,0.2975,0.27066087436459485,0.375,0.2727272727272727,0.6,0.3333333333333333,6,16,4,4,30,10,4.763893365859985
3,0.6809893416033851,0.375,0.30589606753399856,0.47368421052631576,0.32142857142857145,0.9,0.3333333333333333,9,19,1,1,30,10,4.798460960388184
4,0.6249142421616448,0.37,0.3028923853923854,0.14285714285714285,0.25,0.1,0.6,1,3,17,9,30,10,4.784296751022339
5,0.47159792400068706,0.39,0.31407031374422684,0.25,0.3333333333333333,0.2,0.6,2,4,16,8,30,10,4.717592239379883
6,0.38049305147594875,0.42499999999999993,0.3228985507246377,0.23529411764705882,0.2857142857142857,0.2,0.5666666666666667,2,5,15,8,30,10,4.821829319000244
7,0.25219179524315727,0.41,0.32438166905558213,0.4166666666666667,0.35714285714285715,0.5,0.5333333333333333,5,9,11,5,30,10,5.297948598861694
8,0.18203840218484402,0.44500000000000006,0.33186781609195404,0.23529411764705882,0.2857142857142857,0.2,0.5666666666666667,2,5,15,8,30,10,4.9306700229644775
9,0.1364990621805191,0.41000000000000003,0.3281728778467909,0.2608695652173913,0.23076923076923078,0.3,0.43333333333333335,3,10,10,7,30,10,4.811927795410156
10,0.09928678452140755,0.42500000000000004,0.33220750988142295,0.2608695652173913,0.23076923076923078,0.3,0.43333333333333335,3,10,10,7,30,10,4.8147478103637695
