epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.6999976701206632,0.375,0.29071444360237464,0.5,0.3333333333333333,1.0,0.3333333333333333,10,20,0,0,30,10,9.204671621322632
2,0.6936656634012858,0.375,0.2893088071348941,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,8.782400608062744
3,0.6785925924777985,0.33499999999999996,0.2882596814949756,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,8.782936573028564
4,0.6898427423503664,0.385,0.2968611895351026,0.125,0.16666666666666666,0.1,0.5333333333333333,1,5,15,9,30,10,8.789413213729858
5,0.6762366460429298,0.35250000000000004,0.2884422419685577,0.0,0.0,0.0,0.5333333333333333,0,4,16,10,30,10,8.772729396820068
6,0.628777939412329,0.37,0.2958179234558545,0.5,0.34615384615384615,0.9,0.4,9,17,3,1,30,10,8.772385597229004
7,0.5375740776459376,0.39,0.30054318060456164,0.2608695652173913,0.23076923076923078,0.3,0.43333333333333335,3,10,10,7,30,10,8.806009531021118
8,0.41032136893934673,0.43,0.31644638694638694,0.38461538461538464,0.3125,0.5,0.4666666666666667,5,11,9,5,30,10,8.754029035568237
9,0.30572935028208625,0.435,0.3185416907442079,0.2857142857142857,0.2727272727272727,0.3,0.5,3,8,12,7,30,10,8.772196054458618
10,0.21675344184041023,0.43000000000000005,0.317114258527302,0.2608695652173913,0.23076923076923078,0.3,0.43333333333333335,3,10,10,7,30,10,8.800179481506348
