epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.6645636393716841,0.6138888888888889,0.617099567099567,0.0,0.0,0.0,0.6428571428571429,0,0,18,10,28,10,109.92646193504333
2,0.6225876300172373,0.7083333333333334,0.6602421652421653,0.0,0.0,0.0,0.6428571428571429,0,0,18,10,28,10,110.28090238571167
3,0.6545923469644604,0.7000000000000002,0.6743697478991597,0.0,0.0,0.0,0.6428571428571429,0,0,18,10,28,10,109.95967173576355
4,0.6349103696870081,0.8277777777777778,0.7950378787878788,0.0,0.0,0.0,0.6428571428571429,0,0,18,10,28,10,109.98921942710876
5,0.6273816819443847,0.7916666666666667,0.7209215346057452,0.0,0.0,0.0,0.6428571428571429,0,0,18,10,28,10,110.0598075389862
6,0.630564360230258,0.8194444444444444,0.7576190476190475,0.0,0.0,0.0,0.6428571428571429,0,0,18,10,28,10,110.11569237709045
7,0.6161741467587876,0.8638888888888889,0.824025974025974,0.0,0.0,0.0,0.6428571428571429,0,0,18,10,28,10,110.2807924747467
8,0.6175240338074438,0.8722222222222222,0.8431746031746032,0.0,0.0,0.0,0.6428571428571429,0,0,18,10,28,10,110.03272557258606
9,0.6044779284433885,0.8666666666666667,0.8388690476190476,0.0,0.0,0.0,0.6428571428571429,0,0,18,10,28,10,110.07385277748108
10,0.6022617453427026,0.8666666666666667,0.8388690476190476,0.0,0.0,0.0,0.6428571428571429,0,0,18,10,28,10,110.09593796730042
