epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.6927193933063083,0.54,0.3812827233618309,0.43478260869565216,0.38461538461538464,0.5,0.5666666666666667,5,8,12,5,30,10,4.047242879867554
2,0.6589708659383986,0.5425,0.37102876163728093,0.5925925925925926,0.47058823529411764,0.8,0.6333333333333333,8,9,11,2,30,10,3.689955949783325
3,0.630008707443873,0.52,0.3759396350775661,0.5217391304347826,0.46153846153846156,0.6,0.6333333333333333,6,7,13,4,30,10,3.732722282409668
4,0.5297071668836806,0.5925,0.6278460101989514,0.5714285714285714,1.0,0.4,0.8,4,0,20,6,30,10,3.734076738357544
5,0.4063444998529222,0.675,0.6149147485080988,0.46153846153846156,1.0,0.3,0.7666666666666667,3,0,20,7,30,10,3.7964580059051514
6,0.30922695911592907,0.7025,0.6508791208791209,0.3333333333333333,1.0,0.2,0.7333333333333333,2,0,20,8,30,10,3.7529964447021484
7,0.21605881717469957,0.7000000000000001,0.6742807384186695,0.5714285714285714,1.0,0.4,0.8,4,0,20,6,30,10,4.041515588760376
8,0.12591399790512192,0.74,0.7116762712990334,0.3333333333333333,1.0,0.2,0.7333333333333333,2,0,20,8,30,10,4.111530780792236
9,0.08669861116343075,0.7174999999999999,0.6827851188784693,0.46153846153846156,1.0,0.3,0.7666666666666667,3,0,20,7,30,10,4.054689407348633
10,0.0780117033670346,0.71,0.6878675364608868,0.5714285714285714,1.0,0.4,0.8,4,0,20,6,30,10,4.132892370223999
