epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.7095190750228034,0.20500000000000002,0.24553891542684644,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,5.549659252166748
2,0.6880474421713088,0.23500000000000004,0.2639128862272878,0.0,0.0,0.0,0.5333333333333333,0,4,16,10,30,10,5.756717205047607
3,0.6101777818467882,0.14,0.22994147004830673,0.34285714285714286,0.24,0.6,0.23333333333333334,6,19,1,4,30,10,5.433941602706909
4,0.5983100790116522,0.225,0.25007367095672944,0.0,0.0,0.0,0.4666666666666667,0,6,14,10,30,10,5.319264650344849
5,0.4325016405847337,0.32,0.27565273856578204,0.0,0.0,0.0,0.43333333333333335,0,7,13,10,30,10,5.103881597518921
6,0.24969341481725374,0.25,0.25873754747994093,0.0,0.0,0.0,0.43333333333333335,0,7,13,10,30,10,5.225731611251831
7,0.15237347077992228,0.3975000000000001,0.3290997533756154,0.0,0.0,0.0,0.6333333333333333,0,1,19,10,30,10,4.695785999298096
8,0.11518474109470844,0.29,0.27258484905898694,0.0,0.0,0.0,0.4666666666666667,0,6,14,10,30,10,4.6745781898498535
9,0.09738543795214759,0.305,0.27966818239232033,0.0,0.0,0.0,0.4666666666666667,0,6,14,10,30,10,4.620667219161987
10,0.08246500562462541,0.305,0.27966818239232033,0.0,0.0,0.0,0.4666666666666667,0,6,14,10,30,10,4.738022804260254
