epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.7101271327804116,0.22222222222222227,0.2688369375722317,0.3333333333333333,0.25,0.5,0.2857142857142857,5,15,3,5,28,10,4.004197359085083
2,0.6859172477441675,0.2833333333333333,0.2915131895967809,0.37037037037037035,0.29411764705882354,0.5,0.39285714285714285,5,12,6,5,28,10,3.6713080406188965
3,0.6566394742797402,0.37222222222222223,0.4074024834814308,0.41379310344827586,0.3157894736842105,0.6,0.39285714285714285,6,13,5,4,28,10,3.759536027908325
4,0.5277330647496616,0.45555555555555555,0.3749110149110149,0.38095238095238093,0.36363636363636365,0.4,0.5357142857142857,4,7,11,6,28,10,3.720339298248291
5,0.4121079322169809,0.4222222222222223,0.3608987630726761,0.2,0.2,0.2,0.42857142857142855,2,8,10,8,28,10,3.675940990447998
6,0.31933270438629036,0.4444444444444445,0.42014816906121255,0.45454545454545453,0.4166666666666667,0.5,0.5714285714285714,5,7,11,5,28,10,3.67632794380188
7,0.2210402440498857,0.5333333333333333,0.45211233211233215,0.125,0.16666666666666666,0.1,0.5,1,5,13,9,28,10,3.7027482986450195
8,0.13742978301118403,0.4944444444444444,0.4341040100250626,0.4,0.4,0.4,0.5714285714285714,4,6,12,6,28,10,3.675830602645874
9,0.09974513400126905,0.45,0.4202474976004388,0.38095238095238093,0.36363636363636365,0.4,0.5357142857142857,4,7,11,6,28,10,3.6756083965301514
10,0.08247836438172004,0.4666666666666666,0.4247498592738531,0.38095238095238093,0.36363636363636365,0.4,0.5357142857142857,4,7,11,6,28,10,3.6947014331817627
