epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.6951763464344872,0.49750000000000005,0.3546109637488948,0.0,0.0,0.0,0.5666666666666667,0,3,17,10,30,10,5.025610446929932
2,0.6891548832257589,0.5925,0.46055597996774467,0.5128205128205128,0.3448275862068966,1.0,0.36666666666666664,10,19,1,0,30,10,4.655059576034546
3,0.6004839920335345,0.605,0.616047619047619,0.4375,0.3181818181818182,0.7,0.4,7,15,5,3,30,10,4.716476678848267
4,0.4695715076393551,0.635,0.47849224849224853,0.6,0.6,0.6,0.7333333333333333,6,4,16,4,30,10,4.689713478088379
5,0.3584954622719023,0.5549999999999999,0.4906767336401204,0.5,0.34615384615384615,0.9,0.4,9,17,3,1,30,10,4.683757066726685
6,0.34586753613419,0.6499999999999999,0.5423651002781437,0.56,0.4666666666666667,0.7,0.6333333333333333,7,8,12,3,30,10,4.702841520309448
7,0.167634393605921,0.645,0.48680763784774284,0.5,0.42857142857142855,0.6,0.6,6,8,12,4,30,10,4.678488254547119
8,0.1038230492009057,0.63,0.47009035409035416,0.5217391304347826,0.46153846153846156,0.6,0.6333333333333333,6,7,13,4,30,10,4.6524574756622314
9,0.0907749988966518,0.64,0.48141310541310545,0.5384615384615384,0.4375,0.7,0.6,7,9,11,3,30,10,4.685964584350586
