epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.6919863025347391,0.57,0.43655222142838235,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,9.32340955734253
2,0.6958619753519694,0.5925,0.43805555555555553,0.14285714285714285,0.25,0.1,0.6,1,3,17,9,30,10,8.874024391174316
3,0.7090860704580942,0.635,0.5428274853801169,0.5,0.3333333333333333,1.0,0.3333333333333333,10,20,0,0,30,10,8.846781253814697
4,0.6840392384264204,0.47,0.33933982683982683,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,8.894412994384766
5,0.696179661485884,0.695,0.5161279461279461,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,8.878875970840454
6,0.6383310688866509,0.5950000000000001,0.47163660477453584,0.13333333333333333,0.2,0.1,0.5666666666666667,1,4,16,9,30,10,8.846298217773438
7,0.506045019461049,0.71,0.677491705864468,0.5,0.36363636363636365,0.8,0.4666666666666667,8,14,6,2,30,10,8.849969625473022
8,0.30594325645102394,0.54,0.42835430823046916,0.23529411764705882,0.2857142857142857,0.2,0.5666666666666667,2,5,15,8,30,10,8.917236089706421
9,0.16415518356694114,0.55,0.43359055804876234,0.125,0.16666666666666666,0.1,0.5333333333333333,1,5,15,9,30,10,8.88413667678833
10,0.16044948394927713,0.5425,0.4317757062339106,0.23529411764705882,0.2857142857142857,0.2,0.5666666666666667,2,5,15,8,30,10,8.85896372795105
