epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.6808103593912992,0.6138888888888889,0.5498504273504274,0.0,0.0,0.0,0.6428571428571429,0,0,18,10,28,10,110.29689383506775
2,0.6136899865937956,0.5416666666666667,0.3966400850611377,0.0,0.0,0.0,0.6428571428571429,0,0,18,10,28,10,110.33197212219238
3,0.5446728408957521,0.6666666666666666,0.5183756594282909,0.0,0.0,0.0,0.6071428571428571,0,1,17,10,28,10,110.13904595375061
4,0.4298784937427351,0.638888888888889,0.4517032967032967,0.35294117647058826,0.42857142857142855,0.3,0.6071428571428571,3,4,14,7,28,10,110.21644735336304
5,0.3205139459336572,0.675,0.467681436210848,0.26666666666666666,0.4,0.2,0.6071428571428571,2,3,15,8,28,10,110.31409406661987
6,0.3074490350360672,0.6777777777777777,0.4885281385281385,0.47619047619047616,0.45454545454545453,0.5,0.6071428571428571,5,6,12,5,28,10,110.33221125602722
7,0.19551920555673089,0.7333333333333334,0.5794017094017094,0.5,0.5,0.5,0.6428571428571429,5,5,13,5,28,10,110.30850195884705
8,0.12622677626539813,0.7027777777777777,0.5491316526610645,0.35294117647058826,0.42857142857142855,0.3,0.6071428571428571,3,4,14,7,28,10,109.95126056671143
9,0.08362033856665772,0.7,0.5513880512332525,0.5,0.5,0.5,0.6428571428571429,5,5,13,5,28,10,109.73162269592285
10,0.0730424646965482,0.7111111111111111,0.5656737655189668,0.5,0.5,0.5,0.6428571428571429,5,5,13,5,28,10,110.00000715255737
