epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.6956023242738512,0.38333333333333336,0.36475191475191476,0.5263157894736842,0.35714285714285715,1.0,0.35714285714285715,10,18,0,0,28,10,2.7274723052978516
2,0.6968859765264723,0.48333333333333334,0.5720710835058661,0.0,0.0,0.0,0.6428571428571429,0,0,18,10,28,10,2.367183208465576
3,0.6942493981785245,0.40555555555555556,0.3457050630528891,0.5263157894736842,0.35714285714285715,1.0,0.35714285714285715,10,18,0,0,28,10,2.3784687519073486
4,0.6718483765920004,0.4888888888888889,0.4577505175983436,0.47058823529411764,0.5714285714285714,0.4,0.6785714285714286,4,3,15,6,28,10,2.367520570755005
5,0.6476025051540799,0.49444444444444446,0.42707409257409257,0.38461538461538464,0.3125,0.5,0.42857142857142855,5,11,7,5,28,10,2.3509018421173096
6,0.623327202267117,0.5388888888888889,0.4900390189520624,0.42857142857142855,0.75,0.3,0.7142857142857143,3,1,17,7,28,10,2.362572193145752
7,0.5689360565609403,0.5222222222222223,0.42367149758454103,0.4166666666666667,0.35714285714285715,0.5,0.5,5,9,9,5,28,10,2.374368667602539
8,0.526208758354187,0.5333333333333333,0.48595719095719087,0.47058823529411764,0.5714285714285714,0.4,0.6785714285714286,4,3,15,6,28,10,2.365567684173584
9,0.4852668775452508,0.538888888888889,0.49929052429052434,0.5333333333333333,0.8,0.4,0.75,4,1,17,6,28,10,2.3533127307891846
10,0.47203274567921955,0.538888888888889,0.49929052429052434,0.47058823529411764,0.5714285714285714,0.4,0.6785714285714286,4,3,15,6,28,10,2.369291067123413
