epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.6907267692706568,0.5125000000000001,0.43931639443436177,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,118.04123663902283
2,0.6246351988838731,0.52,0.5233636363636364,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,117.98149800300598
3,0.5798083520192894,0.5875,0.5523084886128364,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,119.2516405582428
4,0.5075425555755337,0.55,0.5618058743378436,0.42857142857142855,0.75,0.3,0.7333333333333333,3,1,19,7,30,10,118.39317345619202
5,0.29972607686633257,0.6425,0.5792915259162399,0.42857142857142855,0.75,0.3,0.7333333333333333,3,1,19,7,30,10,118.3180205821991
6,0.1926220704687478,0.6799999999999999,0.6271428571428571,0.4,0.6,0.3,0.7,3,2,18,7,30,10,118.27807188034058
7,0.09286324888561591,0.6924999999999999,0.6121031746031745,0.42857142857142855,0.75,0.3,0.7333333333333333,3,1,19,7,30,10,117.94055128097534
8,0.11588573178591327,0.6725,0.6175261013496307,0.42857142857142855,0.75,0.3,0.7333333333333333,3,1,19,7,30,10,118.11701035499573
9,0.06755860593746142,0.645,0.5711807800043094,0.42857142857142855,0.75,0.3,0.7333333333333333,3,1,19,7,30,10,117.73495411872864
10,0.045924107711628186,0.64,0.5685103785103784,0.42857142857142855,0.75,0.3,0.7333333333333333,3,1,19,7,30,10,117.98598766326904
