epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.7008861700693766,0.39499999999999996,0.299457731810673,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,2.476628065109253
2,0.6886159181594849,0.48,0.36941309917796517,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,2.149421215057373
3,0.6814181937111748,0.565,0.4340633858894728,0.375,0.5,0.3,0.6666666666666666,3,3,17,7,30,10,2.157647132873535
4,0.6591884162690904,0.58,0.43652014652014653,0.4444444444444444,0.5,0.4,0.6666666666666666,4,4,16,6,30,10,2.172609806060791
5,0.6235453287760416,0.65,0.4976841676841677,0.4444444444444444,0.5,0.4,0.6666666666666666,4,4,16,6,30,10,2.16083025932312
6,0.5827221208148532,0.61,0.4491962813015444,0.35294117647058826,0.42857142857142855,0.3,0.6333333333333333,3,4,16,7,30,10,2.1573400497436523
7,0.5291098919179704,0.665,0.4863703703703704,0.4444444444444444,0.5,0.4,0.6666666666666666,4,4,16,6,30,10,2.1515724658966064
8,0.4889129963186052,0.645,0.46957892652010297,0.35294117647058826,0.42857142857142855,0.3,0.6333333333333333,3,4,16,7,30,10,2.1704463958740234
9,0.4424346685409546,0.675,0.5002946127946127,0.4444444444444444,0.5,0.4,0.6666666666666666,4,4,16,6,30,10,2.1568567752838135
10,0.4210999574926164,0.66,0.4836279461279461,0.4444444444444444,0.5,0.4,0.6666666666666666,4,4,16,6,30,10,2.1669299602508545
