epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.6877083992786545,0.43000000000000005,0.3226028665829029,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,116.0606517791748
2,0.6595403262608343,0.4925,0.34532019704433503,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,115.72805523872375
3,0.6355577850942131,0.6275,0.5335042735042735,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,115.75446510314941
4,0.6338742553330153,0.73,0.6482808857808858,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,115.70123505592346
5,0.6309333052352178,0.7300000000000001,0.6389069264069264,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,115.73508977890015
6,0.6248072722404123,0.735,0.6096645021645021,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,115.75920128822327
7,0.6459397183690997,0.755,0.6254487179487179,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,115.79824662208557
8,0.6298883662378187,0.7475,0.6131746031746032,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,115.88115072250366
9,0.6155675365556058,0.735,0.6157875457875457,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,116.00884175300598
10,0.6289930552672996,0.7425,0.6195970695970696,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,115.87479043006897
