epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.7032502955860562,0.56,0.5018421052631579,0.3333333333333333,0.2857142857142857,0.4,0.4666666666666667,4,10,10,6,30,10,4.269854545593262
2,0.6730686790413327,0.48,0.37526451999564125,0.41379310344827586,0.3157894736842105,0.6,0.43333333333333335,6,13,7,4,30,10,3.779451847076416
3,0.6727457261747785,0.51,0.3472577613956924,0.5625,0.4090909090909091,0.9,0.5333333333333333,9,13,7,1,30,10,3.865485191345215
4,0.5820570554998186,0.64,0.4316927568475556,0.0,0.0,0.0,0.6,0,2,18,10,30,10,3.8834540843963623
5,0.45680298076735604,0.6275000000000001,0.4218253968253969,0.13333333333333333,0.2,0.1,0.5666666666666667,1,4,16,9,30,10,3.8382623195648193
6,0.3180963711606132,0.66,0.44493992362413415,0.125,0.16666666666666666,0.1,0.5333333333333333,1,5,15,9,30,10,3.8209190368652344
7,0.23987167990869945,0.66,0.4470586820586821,0.3333333333333333,0.375,0.3,0.6,3,5,15,7,30,10,4.015698194503784
8,0.1770780872967508,0.665,0.44916541791541786,0.0,0.0,0.0,0.6,0,2,18,10,30,10,3.842292308807373
9,0.11178025975823402,0.645,0.4485097125097125,0.35294117647058826,0.42857142857142855,0.3,0.6333333333333333,3,4,16,7,30,10,3.937075614929199
10,0.09090628288686275,0.635,0.4467725607725608,0.25,0.3333333333333333,0.2,0.6,2,4,16,8,30,10,3.828603506088257
