epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.6892378680846271,0.325,0.31710835168729906,0.0,0.0,0.0,0.6428571428571429,0,0,18,10,28,10,4.647783517837524
2,0.693173934431637,0.3666666666666667,0.3352398205659075,0.5263157894736842,0.35714285714285715,1.0,0.35714285714285715,10,18,0,0,28,10,4.015863418579102
3,0.6459436346502865,0.3888888888888889,0.3325815850815851,0.45454545454545453,0.4166666666666667,0.5,0.5714285714285714,5,7,11,5,28,10,4.108564615249634
4,0.6090550054522121,0.45555555555555555,0.36928166570271836,0.0,0.0,0.0,0.6428571428571429,0,0,18,10,28,10,4.085524797439575
5,0.45381368258420157,0.45277777777777783,0.4279047619047619,0.38095238095238093,0.36363636363636365,0.4,0.5357142857142857,4,7,11,6,28,10,4.26496148109436
6,0.30231214884449453,0.43888888888888894,0.3617156917156917,0.48,0.4,0.6,0.5357142857142857,6,9,9,4,28,10,3.990568161010742
7,0.20856157514978857,0.47222222222222227,0.38199158249158244,0.14285714285714285,0.25,0.1,0.5714285714285714,1,3,15,9,28,10,4.035434246063232
8,0.15517993665793361,0.4777777777777778,0.37057599807599806,0.47619047619047616,0.45454545454545453,0.5,0.6071428571428571,5,6,12,5,28,10,4.128089189529419
9,0.08963435581501793,0.4638888888888889,0.36383357383357384,0.125,0.16666666666666666,0.1,0.5,1,5,13,9,28,10,3.9148218631744385
10,0.06747888488804593,0.4638888888888889,0.35908060940669634,0.11764705882352941,0.14285714285714285,0.1,0.4642857142857143,1,6,12,9,28,10,3.921706438064575
