epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.7440686153643059,0.4666666666666667,0.3863948628210305,0.4827586206896552,0.3684210526315789,0.7,0.4642857142857143,7,12,6,3,28,10,27.232861042022705
2,0.7117260838999893,0.43888888888888883,0.3513150397360924,0.47058823529411764,0.3333333333333333,0.8,0.35714285714285715,8,16,2,2,28,10,26.988116025924683
3,0.7336110039190813,0.3416666666666667,0.30506604506604507,0.5263157894736842,0.35714285714285715,1.0,0.35714285714285715,10,18,0,0,28,10,26.91891360282898
4,0.7334644957022234,0.5888888888888889,0.5729886399004046,0.0,0.0,0.0,0.6428571428571429,0,0,18,10,28,10,27.0746488571167
5,0.6713957425319788,0.46111111111111114,0.3611904761904762,0.4,0.4,0.4,0.5714285714285714,4,6,12,6,28,10,27.08697247505188
6,0.6393634649840269,0.6305555555555555,0.6477407407407407,0.0,0.0,0.0,0.6428571428571429,0,0,18,10,28,10,26.873313426971436
7,0.6230307085947557,0.6138888888888889,0.5957385762385762,0.0,0.0,0.0,0.6428571428571429,0,0,18,10,28,10,27.07055354118347
8,0.5530529988534523,0.5666666666666668,0.5442636622636622,0.5833333333333334,0.5,0.7,0.6428571428571429,7,7,11,3,28,10,26.910192489624023
9,0.5106074412663778,0.6083333333333334,0.6283858363858363,0.0,0.0,0.0,0.6428571428571429,0,0,18,10,28,10,26.975459575653076
