epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.6853958986925356,0.5083333333333333,0.5039613164613165,0.0,0.0,0.0,0.6428571428571429,0,0,18,10,28,10,110.71647524833679
2,0.6378696926051017,0.6888888888888889,0.6697037037037037,0.0,0.0,0.0,0.6428571428571429,0,0,18,10,28,10,109.98915004730225
3,0.6292180756502079,0.6888888888888889,0.6816524216524217,0.0,0.0,0.0,0.6428571428571429,0,0,18,10,28,10,110.1968321800232
4,0.5455555665222082,0.6611111111111111,0.6647175193227824,0.0,0.0,0.0,0.6428571428571429,0,0,18,10,28,10,110.21385860443115
5,0.460382664265732,0.7222222222222222,0.6635460191981931,0.3333333333333333,1.0,0.2,0.7142857142857143,2,0,18,8,28,10,110.31398630142212
6,0.3596043490494291,0.7166666666666668,0.6718614718614718,0.3333333333333333,1.0,0.2,0.7142857142857143,2,0,18,8,28,10,110.09088349342346
7,0.2813855951764818,0.75,0.7176190476190476,0.46153846153846156,1.0,0.3,0.75,3,0,18,7,28,10,110.03291130065918
8,0.21361246814415086,0.7222222222222223,0.7011904761904761,0.42857142857142855,0.75,0.3,0.7142857142857143,3,1,17,7,28,10,110.26713514328003
9,0.16857521086366792,0.711111111111111,0.6407017543859649,0.42857142857142855,0.75,0.3,0.7142857142857143,3,1,17,7,28,10,110.14180517196655
10,0.13888094167817722,0.711111111111111,0.6407017543859649,0.42857142857142855,0.75,0.3,0.7142857142857143,3,1,17,7,28,10,110.45799922943115
