epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.6999156342612373,0.6000000000000001,0.5250267379679144,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,7.559104681015015
2,0.6985334489080641,0.655,0.5541214532593842,0.5925925925925926,0.47058823529411764,0.8,0.6333333333333333,8,9,11,2,30,10,7.178841829299927
3,0.6770381728808085,0.7,0.6080827067669172,0.16666666666666666,0.5,0.1,0.6666666666666666,1,1,19,9,30,10,7.178578853607178
4,0.6620040469699435,0.65,0.5311904761904761,0.47619047619047616,0.45454545454545453,0.5,0.6333333333333333,5,6,14,5,30,10,7.169384717941284
5,0.5792496982547972,0.61,0.45346031746031745,0.5161290322580645,0.38095238095238093,0.8,0.5,8,13,7,2,30,10,7.172321557998657
6,0.44350577311383355,0.54,0.44705461205461205,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,7.163154363632202
