epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.6977929075558981,0.605,0.4194973544973545,0.15384615384615385,0.3333333333333333,0.1,0.6333333333333333,1,2,18,9,30,10,2.501441717147827
2,0.6949674354659187,0.65,0.462936507936508,0.0,0.0,0.0,0.6333333333333333,0,1,19,10,30,10,2.147817373275757
3,0.6644040213690864,0.71,0.5155358721738033,0.64,0.5333333333333333,0.8,0.7,8,7,13,2,30,10,2.15529203414917
4,0.6346078846189711,0.72,0.5419465267366317,0.5714285714285714,0.4444444444444444,0.8,0.6,8,10,10,2,30,10,2.1359827518463135
5,0.5878698494699266,0.67,0.4955238095238095,0.26666666666666666,0.4,0.2,0.6333333333333333,2,3,17,8,30,10,2.155463695526123
6,0.5154548916551802,0.73,0.5644875776397515,0.6,0.6,0.6,0.7333333333333333,6,4,16,4,30,10,2.1572635173797607
7,0.44928619596693253,0.7350000000000001,0.587437728937729,0.4,0.6,0.3,0.7,3,2,18,7,30,10,2.15620493888855
8,0.4013594157165951,0.6975,0.5538920153920154,0.42857142857142855,0.75,0.3,0.7333333333333333,3,1,19,7,30,10,2.1558053493499756
9,0.3561677734057109,0.73,0.5829155844155844,0.4,0.6,0.3,0.7,3,2,18,7,30,10,2.187908887863159
10,0.31151707304848564,0.725,0.5785199800199801,0.4,0.6,0.3,0.7,3,2,18,7,30,10,2.1559791564941406
