epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.7305470969941881,0.35,0.32594183594183596,0.5,0.3333333333333333,1.0,0.3333333333333333,10,20,0,0,30,10,5.022639274597168
2,0.6897126270665063,0.365,0.30388794165009003,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,4.648204326629639
3,0.6807299587461684,0.31500000000000006,0.28907753466576996,0.375,0.2727272727272727,0.6,0.3333333333333333,6,16,4,4,30,10,4.617927551269531
4,0.7318353901306788,0.425,0.3327628014686838,0.0,0.0,0.0,0.6333333333333333,0,1,19,10,30,10,4.6409783363342285
5,0.5887020892567105,0.47,0.35936371100164205,0.125,0.16666666666666666,0.1,0.5333333333333333,1,5,15,9,30,10,4.660624027252197
6,0.49167106880082023,0.46,0.3624314765694076,0.43478260869565216,0.38461538461538464,0.5,0.5666666666666667,5,8,12,5,30,10,4.661858081817627
7,0.4348694309592247,0.49,0.3716329284750337,0.26666666666666666,0.4,0.2,0.6333333333333333,2,3,17,8,30,10,4.634281635284424
8,0.35230712013112175,0.44499999999999995,0.3472488705040192,0.25,0.3333333333333333,0.2,0.6,2,4,16,8,30,10,4.6884191036224365
9,0.3038630046778255,0.42000000000000004,0.33916905558209903,0.2,0.2,0.2,0.4666666666666667,2,8,12,8,30,10,4.717450857162476
10,0.27022212950719726,0.4,0.3322246111376546,0.18181818181818182,0.16666666666666666,0.2,0.4,2,10,10,8,30,10,4.689420700073242
