epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.6667174911327499,0.61,0.41593595098858255,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,115.23837304115295
2,0.6432072923337813,0.585,0.44590909090909087,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,114.56188869476318
3,0.6247949709566377,0.7650000000000001,0.6751785714285714,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,114.40672993659973
4,0.6446960353486829,0.69,0.48651484418218705,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,114.5706729888916
5,0.5945705371312529,0.68,0.48946428571428574,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,114.42850947380066
6,0.5811783357811489,0.715,0.5340476190476191,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,114.45252108573914
