epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.6585582399910147,0.5611111111111111,0.5887667887667888,0.0,0.0,0.0,0.6428571428571429,0,0,18,10,28,10,112.98609328269958
2,0.6282256169978416,0.513888888888889,0.5514793816584097,0.0,0.0,0.0,0.6428571428571429,0,0,18,10,28,10,112.23663973808289
3,0.6493622767880107,0.6333333333333333,0.5980357142857142,0.0,0.0,0.0,0.6428571428571429,0,0,18,10,28,10,112.06174564361572
4,0.6283069946097605,0.7555555555555555,0.6988095238095238,0.0,0.0,0.0,0.6428571428571429,0,0,18,10,28,10,112.1635913848877
5,0.630770597155347,0.7749999999999999,0.7281469979296066,0.0,0.0,0.0,0.6428571428571429,0,0,18,10,28,10,111.84407210350037
6,0.638331558442477,0.763888888888889,0.703501400560224,0.0,0.0,0.0,0.6428571428571429,0,0,18,10,28,10,111.90577101707458
7,0.6277151401295806,0.75,0.6966666666666667,0.0,0.0,0.0,0.6428571428571429,0,0,18,10,28,10,111.79193544387817
8,0.6239642520068269,0.788888888888889,0.7101388888888889,0.0,0.0,0.0,0.6428571428571429,0,0,18,10,28,10,112.15873122215271
9,0.6100926253605973,0.7944444444444445,0.7213235294117647,0.0,0.0,0.0,0.6428571428571429,0,0,18,10,28,10,111.78546118736267
10,0.6077399949232737,0.7944444444444445,0.7117997198879551,0.0,0.0,0.0,0.6428571428571429,0,0,18,10,28,10,111.77157425880432
