epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.6969199975331625,0.42000000000000004,0.3839537655327129,0.41379310344827586,0.3157894736842105,0.6,0.43333333333333335,6,13,7,4,30,10,2.510338306427002
2,0.6877875261836581,0.47500000000000003,0.34468253968253965,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,2.2050423622131348
3,0.6699877248870002,0.655,0.4552637123225359,0.26666666666666666,0.4,0.2,0.6333333333333333,2,3,17,8,30,10,2.181203603744507
4,0.6359192464086745,0.665,0.4645860566448802,0.375,0.5,0.3,0.6666666666666666,3,3,17,7,30,10,2.191432476043701
5,0.5942106445630392,0.645,0.45339151045033405,0.35294117647058826,0.42857142857142855,0.3,0.6333333333333333,3,4,16,7,30,10,2.1892623901367188
6,0.5450133350160387,0.65,0.4541758241758242,0.15384615384615385,0.3333333333333333,0.1,0.6333333333333333,1,2,18,9,30,10,2.180330753326416
7,0.4795326226287418,0.68,0.4724404761904762,0.3333333333333333,0.375,0.3,0.6,3,5,15,7,30,10,2.1870737075805664
8,0.4265785713990529,0.67,0.4480352055352056,0.15384615384615385,0.3333333333333333,0.1,0.6333333333333333,1,2,18,9,30,10,2.1883480548858643
9,0.3726148439778222,0.6950000000000001,0.4957142857142857,0.14285714285714285,0.25,0.1,0.6,1,3,17,9,30,10,2.2025017738342285
10,0.3451615936226315,0.6950000000000002,0.48956043956043954,0.14285714285714285,0.25,0.1,0.6,1,3,17,9,30,10,2.197688579559326
