epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.6964145998160044,0.625,0.5082393162393163,0.5454545454545454,0.5,0.6,0.6666666666666666,6,6,14,4,30,10,4.036934852600098
2,0.6787830889225006,0.53,0.44891932141932145,0.48,0.4,0.6,0.5666666666666667,6,9,11,4,30,10,3.6859357357025146
3,0.5878229273690118,0.5,0.4476282051282051,0.2857142857142857,0.5,0.2,0.6666666666666666,2,2,18,8,30,10,3.693253517150879
4,0.4439478615919749,0.63,0.5783424908424908,0.4444444444444444,0.5,0.4,0.6666666666666666,4,4,16,6,30,10,3.6800403594970703
5,0.29712388416131336,0.655,0.6120779220779221,0.5,0.6666666666666666,0.4,0.7333333333333333,4,2,18,6,30,10,3.686809539794922
6,0.19372506315509477,0.6425000000000001,0.49173789173789173,0.2857142857142857,0.5,0.2,0.6666666666666666,2,2,18,8,30,10,3.7036936283111572
7,0.0965621607999007,0.7575000000000001,0.5958333333333334,0.5333333333333333,0.8,0.4,0.7666666666666667,4,1,19,6,30,10,3.738461494445801
8,0.09020969292355908,0.795,0.6767640692640692,0.5333333333333333,0.8,0.4,0.7666666666666667,4,1,19,6,30,10,3.7193796634674072
9,0.048320042797260813,0.7825,0.6521212121212121,0.18181818181818182,1.0,0.1,0.7,1,0,20,9,30,10,3.6948440074920654
10,0.05071029791401492,0.8025,0.6820320855614974,0.2857142857142857,0.5,0.2,0.6666666666666666,2,2,18,8,30,10,3.681602954864502
