epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.7105539090493146,0.35,0.4847421419160549,0.5263157894736842,0.35714285714285715,1.0,0.35714285714285715,10,18,0,0,28,10,7.682052850723267
2,0.7046071641585406,0.4083333333333333,0.40170177970177967,0.5263157894736842,0.35714285714285715,1.0,0.35714285714285715,10,18,0,0,28,10,7.281347274780273
3,0.6923328357584336,0.4388888888888889,0.4902708241838676,0.0,0.0,0.0,0.6428571428571429,0,0,18,10,28,10,7.313765525817871
4,0.693573955227347,0.4833333333333334,0.4103050360945098,0.16666666666666666,0.5,0.1,0.6428571428571429,1,1,17,9,28,10,7.257924318313599
5,0.6586519339505363,0.49444444444444446,0.422898082309847,0.26666666666666666,0.4,0.2,0.6071428571428571,2,3,15,8,28,10,7.294517278671265
6,0.6371916041654699,0.4611111111111111,0.37193750693750693,0.43478260869565216,0.38461538461538464,0.5,0.5357142857142857,5,8,10,5,28,10,7.270312070846558
7,0.5389058467219857,0.5111111111111111,0.41090078136517766,0.35294117647058826,0.42857142857142855,0.3,0.6071428571428571,3,4,14,7,28,10,7.28249716758728
8,0.35190732163541455,0.5,0.39803571428571427,0.3,0.3,0.3,0.5,3,7,11,7,28,10,7.312448501586914
9,0.21963360664599083,0.47222222222222227,0.4272315184815185,0.2857142857142857,0.2727272727272727,0.3,0.4642857142857143,3,8,10,7,28,10,7.320796012878418
10,0.1497193802805508,0.4666666666666667,0.42625915750915755,0.21052631578947367,0.2222222222222222,0.2,0.4642857142857143,2,7,11,8,28,10,7.3075549602508545
