epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.7130169757774898,0.56,0.3711720647773279,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,30.089030265808105
2,0.7400549931185586,0.5425,0.3504159740121094,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,29.991408109664917
3,0.720063831124987,0.5499999999999999,0.4529428685349738,0.5714285714285714,0.4,1.0,0.5,10,15,5,0,30,10,29.912414073944092
4,0.7099723747798374,0.6225,0.5527887173678249,0.5925925925925926,0.47058823529411764,0.8,0.6333333333333333,8,9,11,2,30,10,29.792624950408936
5,0.63762395296778,0.62,0.5119320339830085,0.25,0.3333333333333333,0.2,0.6,2,4,16,8,30,10,29.886083126068115
6,0.4672981713499342,0.5950000000000001,0.49354395604395607,0.47619047619047616,0.45454545454545453,0.5,0.6333333333333333,5,6,14,5,30,10,29.825719594955444
7,0.3333955432687487,0.63,0.5376823176823177,0.4,0.4,0.4,0.6,4,6,14,6,30,10,29.945220708847046
8,0.2263723577771868,0.62,0.5234523809523809,0.4444444444444444,0.5,0.4,0.6666666666666666,4,4,16,6,30,10,29.975818872451782
9,0.11267426801579339,0.625,0.5544523809523809,0.45454545454545453,0.4166666666666667,0.5,0.6,5,7,13,5,30,10,29.836018562316895
10,0.07093294944081988,0.62,0.5547437103958843,0.42105263157894735,0.4444444444444444,0.4,0.6333333333333333,4,5,15,6,30,10,29.914955139160156
