epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.7226444891520909,0.41000000000000003,0.30115977725423004,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,28.40527629852295
2,0.7232193546635765,0.35750000000000004,0.31033721180780005,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,28.215133905410767
3,0.7097881819520678,0.5475,0.41926634768740034,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,28.067439556121826
4,0.6915634334087372,0.76,0.6104761904761904,0.6206896551724138,0.47368421052631576,0.9,0.6333333333333333,9,10,10,1,30,10,28.01571488380432
5,0.6492283752986363,0.7250000000000001,0.5251404151404151,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,28.14934015274048
6,0.61480735710689,0.6824999999999999,0.5334726576105886,0.2857142857142857,0.5,0.2,0.6666666666666666,2,2,18,8,30,10,28.011842489242554
7,0.5555219045707158,0.6100000000000001,0.4950201590933856,0.47058823529411764,0.5714285714285714,0.4,0.7,4,3,17,6,30,10,28.118944883346558
