epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.726021839512719,0.44999999999999996,0.3726458885941644,0.35294117647058826,0.25,0.6,0.26666666666666666,6,18,2,4,30,10,5.003882169723511
2,0.6430643300215403,0.39,0.29767525144310436,0.0,0.0,0.0,0.5333333333333333,0,4,16,10,30,10,4.655322074890137
3,0.5472304920355479,0.425,0.3328726708074534,0.23529411764705882,0.2857142857142857,0.2,0.5666666666666667,2,5,15,8,30,10,4.672569513320923
4,0.4499267356263267,0.45,0.32911549802854145,0.2222222222222222,0.25,0.2,0.5333333333333333,2,6,14,8,30,10,4.705888509750366
5,0.2972636760936843,0.485,0.36352255104940523,0.23529411764705882,0.2857142857142857,0.2,0.5666666666666667,2,5,15,8,30,10,4.670765399932861
6,0.1714630155927605,0.565,0.37742618492618496,0.125,0.16666666666666666,0.1,0.5333333333333333,1,5,15,9,30,10,4.741912126541138
7,0.08472814017699824,0.54,0.3646336032388664,0.11764705882352941,0.14285714285714285,0.1,0.5,1,6,14,9,30,10,4.841058254241943
8,0.040275948432584606,0.5549999999999999,0.384121245336079,0.11764705882352941,0.14285714285714285,0.1,0.5,1,6,14,9,30,10,4.886887073516846
9,0.024820601257185142,0.585,0.4031531918374024,0.11764705882352941,0.14285714285714285,0.1,0.5,1,6,14,9,30,10,5.2849953174591064
10,0.018765444815572765,0.5874999999999999,0.4152744039586145,0.11764705882352941,0.14285714285714285,0.1,0.5,1,6,14,9,30,10,5.349942207336426
