epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.7233524848433102,0.5333333333333334,0.38974082934609244,0.0,0.0,0.0,0.6428571428571429,0,0,18,10,28,10,4.035993576049805
2,0.6880963164217332,0.6222222222222222,0.5134656084656084,0.5454545454545454,0.5,0.6,0.6428571428571429,6,6,12,4,28,10,3.70422625541687
3,0.6800934637294096,0.5722222222222222,0.4756980056980057,0.0,0.0,0.0,0.6071428571428571,0,1,17,10,28,10,3.6976120471954346
4,0.6619692725293777,0.4666666666666667,0.39723611427558797,0.5142857142857142,0.36,0.9,0.39285714285714285,9,16,2,1,28,10,3.678178310394287
5,0.6106547204887166,0.4611111111111111,0.3897224836355271,0.0,0.0,0.0,0.6071428571428571,0,1,17,10,28,10,3.718024253845215
