epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.7018630901972452,0.5774999999999999,0.5130201679412205,0.2857142857142857,0.5,0.2,0.6666666666666666,2,2,18,8,30,10,6.00120210647583
2,0.685506264368693,0.4225,0.3079241542770954,0.1111111111111111,0.125,0.1,0.4666666666666667,1,7,13,9,30,10,5.265206575393677
3,0.6500160760349698,0.635,0.5581873681873681,0.5,0.3333333333333333,1.0,0.3333333333333333,10,20,0,0,30,10,5.16174054145813
4,0.5816197776132159,0.5900000000000001,0.4663977306218685,0.42105263157894735,0.2857142857142857,0.8,0.26666666666666666,8,20,0,2,30,10,5.421988487243652
5,0.47658026218414307,0.755,0.7718759210138519,0.5,0.36363636363636365,0.8,0.4666666666666667,8,14,6,2,30,10,5.625982761383057
6,0.3057073909375403,0.6950000000000001,0.584780268750857,0.47058823529411764,0.3333333333333333,0.8,0.4,8,16,4,2,30,10,5.467914342880249
7,0.2585942778322432,0.765,0.739189149343948,0.7,0.7,0.7,0.8,7,3,17,3,30,10,5.365943193435669
8,0.17187461836470497,0.79,0.800392156862745,0.5714285714285714,1.0,0.4,0.8,4,0,20,6,30,10,5.483330011367798
9,0.12627982679340574,0.79,0.800392156862745,0.7368421052631579,0.7777777777777778,0.7,0.8333333333333334,7,2,18,3,30,10,5.475917816162109
10,0.10609475647409757,0.7949999999999999,0.8033333333333332,0.7368421052631579,0.7777777777777778,0.7,0.8333333333333334,7,2,18,3,30,10,5.288904428482056
