epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.6921084523200989,0.565,0.4519480519480519,0.45714285714285713,0.32,0.8,0.36666666666666664,8,17,3,2,30,10,2.5217673778533936
2,0.6902327802446153,0.68,0.5113909711810761,0.4864864864864865,0.3333333333333333,0.9,0.36666666666666664,9,18,2,1,30,10,2.175109624862671
3,0.6654250555568271,0.6900000000000001,0.551105224698575,0.5454545454545454,0.5,0.6,0.6666666666666666,6,6,14,4,30,10,2.1876540184020996
4,0.6437150107489692,0.695,0.5498809523809524,0.5454545454545454,0.5,0.6,0.6666666666666666,6,6,14,4,30,10,2.1831839084625244
5,0.5954107973310683,0.705,0.5607275132275132,0.631578947368421,0.6666666666666666,0.6,0.7666666666666667,6,3,17,4,30,10,2.175166606903076
6,0.5273844434155358,0.7100000000000001,0.5594880174291939,0.631578947368421,0.6666666666666666,0.6,0.7666666666666667,6,3,17,4,30,10,2.170620918273926
7,0.4486306309700012,0.71,0.5771958743011375,0.5882352941176471,0.7142857142857143,0.5,0.7666666666666667,5,2,18,5,30,10,2.2138009071350098
8,0.390964107380973,0.725,0.5961546840958606,0.5263157894736842,0.5555555555555556,0.5,0.7,5,4,16,5,30,10,2.1841115951538086
9,0.3555689983897739,0.7400000000000001,0.652037037037037,0.5263157894736842,0.5555555555555556,0.5,0.7,5,4,16,5,30,10,2.1968019008636475
10,0.31523458494080436,0.745,0.6534615384615384,0.5555555555555556,0.625,0.5,0.7333333333333333,5,3,17,5,30,10,2.1719415187835693
