epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.7051815688610077,0.27749999999999997,0.2972270541793869,0.5,0.3333333333333333,1.0,0.3333333333333333,10,20,0,0,30,10,9.316043615341187
2,0.6953743067052629,0.26,0.28833936823410505,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,8.959967136383057
3,0.7073052591747708,0.45,0.37681300181300176,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,8.969202041625977
4,0.697356598244773,0.48999999999999994,0.38772890025575446,0.41379310344827586,0.3157894736842105,0.6,0.43333333333333335,6,13,7,4,30,10,9.007355690002441
5,0.7089987397193909,0.655,0.5066095740008784,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,9.00151252746582
6,0.6596353782547845,0.6799999999999999,0.5218115942028986,0.5,0.5,0.5,0.6666666666666666,5,5,15,5,30,10,9.030349493026733
7,0.5802100449800491,0.64,0.4235739750445633,0.38095238095238093,0.36363636363636365,0.4,0.5666666666666667,4,7,13,6,30,10,8.97780466079712
8,0.4581175876988305,0.675,0.44418937271878445,0.38095238095238093,0.36363636363636365,0.4,0.5666666666666667,4,7,13,6,30,10,8.970578908920288
9,0.3096473953790135,0.6950000000000001,0.46639319014319014,0.38095238095238093,0.36363636363636365,0.4,0.5666666666666667,4,7,13,6,30,10,8.976872205734253
10,0.241017185151577,0.7050000000000001,0.48067890442890443,0.38095238095238093,0.36363636363636365,0.4,0.5666666666666667,4,7,13,6,30,10,9.023658752441406
