epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.6580427267568575,0.345,0.28837241488805493,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,117.60985112190247
2,0.6309266447377719,0.37,0.29249469828417196,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,117.29076099395752
3,0.5744486242639932,0.5549999999999999,0.4070260195899582,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,117.02741956710815
4,0.4965606634136584,0.5499999999999999,0.44078823320928584,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,117.22929453849792
5,0.37009090190525534,0.615,0.5893400316648398,0.5333333333333333,0.8,0.4,0.7666666666666667,4,1,19,6,30,10,117.00089979171753
6,0.23035341358522501,0.605,0.585549339099035,0.5333333333333333,0.8,0.4,0.7666666666666667,4,1,19,6,30,10,116.98454666137695
7,0.15598699378466113,0.625,0.524504688445251,0.0,0.0,0.0,0.6333333333333333,0,1,19,10,30,10,117.03466486930847
8,0.11651804191629878,0.61,0.6251141995259643,0.5714285714285714,1.0,0.4,0.8,4,0,20,6,30,10,117.21579837799072
9,0.10651839575596261,0.6200000000000001,0.6283688879712153,0.5714285714285714,1.0,0.4,0.8,4,0,20,6,30,10,116.99436902999878
10,0.10275526228193328,0.625,0.6315740161763435,0.5333333333333333,0.8,0.4,0.7666666666666667,4,1,19,6,30,10,117.05115628242493
