epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.7025947835710313,0.43000000000000005,0.34010205480793715,0.5,0.3333333333333333,1.0,0.3333333333333333,10,20,0,0,30,10,2.515930414199829
2,0.6867443455590142,0.5800000000000001,0.4206377935789701,0.48,0.4,0.6,0.5666666666666667,6,9,11,4,30,10,2.209440231323242
3,0.6607067386309305,0.6699999999999999,0.4765706515706516,0.5,0.36363636363636365,0.8,0.4666666666666667,8,14,6,2,30,10,2.1789186000823975
4,0.6190555294354757,0.6300000000000001,0.4796627942713135,0.2857142857142857,0.5,0.2,0.6666666666666666,2,2,18,8,30,10,2.1566836833953857
5,0.5623703466521369,0.68,0.5501025641025642,0.5217391304347826,0.46153846153846156,0.6,0.6333333333333333,6,7,13,4,30,10,2.1723265647888184
6,0.4936443931526608,0.66,0.5244981684981685,0.47058823529411764,0.5714285714285714,0.4,0.7,4,3,17,6,30,10,2.1681807041168213
7,0.41746098796526593,0.67,0.5348809523809525,0.47058823529411764,0.5714285714285714,0.4,0.7,4,3,17,6,30,10,2.1874334812164307
8,0.3586799634827508,0.685,0.5528703703703703,0.42105263157894735,0.4444444444444444,0.4,0.6333333333333333,4,5,15,6,30,10,2.1713876724243164
9,0.31019723580943215,0.685,0.5516233766233766,0.47058823529411764,0.5714285714285714,0.4,0.7,4,3,17,6,30,10,2.1569409370422363
10,0.2775680240657594,0.685,0.5531780538302277,0.42105263157894735,0.4444444444444444,0.4,0.6333333333333333,4,5,15,6,30,10,2.159618616104126
