epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.6848412586583031,0.48500000000000004,0.4422278566599053,0.4375,0.3181818181818182,0.7,0.4,7,15,5,3,30,10,2.212543249130249
2,0.7063746617900001,0.5675,0.4281723330064291,0.4444444444444444,0.35294117647058826,0.6,0.5,6,11,9,4,30,10,2.0190048217773438
3,0.6850315233071645,0.635,0.4583152958152958,0.5333333333333333,0.4,0.8,0.5333333333333333,8,12,8,2,30,10,1.9757676124572754
4,0.6788421505027347,0.6525000000000001,0.46720418470418473,0.64,0.5333333333333333,0.8,0.7,8,7,13,2,30,10,2.240408182144165
5,0.6838294135199653,0.67,0.5547344322344322,0.15384615384615385,0.3333333333333333,0.1,0.6333333333333333,1,2,18,9,30,10,2.094069004058838
6,0.668339909778701,0.665,0.48731601731601737,0.5,0.34615384615384615,0.9,0.4,9,17,3,1,30,10,2.0786890983581543
7,0.6990851859251658,0.56,0.40995670995670996,0.15384615384615385,0.3333333333333333,0.1,0.6333333333333333,1,2,18,9,30,10,2.092132091522217
8,0.6479300094975365,0.66,0.47540931290931293,0.5263157894736842,0.5555555555555556,0.5,0.7,5,4,16,5,30,10,1.961695909500122
9,0.6731794310940636,0.665,0.49849551414768806,0.6153846153846154,0.5,0.8,0.6666666666666666,8,8,12,2,30,10,2.1910486221313477
10,0.6017036984364191,0.665,0.4894523809523809,0.14285714285714285,0.25,0.1,0.6,1,3,17,9,30,10,2.0660572052001953
