epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.6902523874807701,0.45499999999999996,0.32925123895712133,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,116.2711889743805
2,0.654031499898691,0.6725,0.5579315320694631,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,116.1628143787384
3,0.6594599558295106,0.67,0.48804713804713806,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,116.09535956382751
4,0.6224542441342374,0.6475000000000001,0.42777722277722285,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,116.08074688911438
5,0.6242630562121919,0.6775000000000001,0.5608798170640276,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,116.09157800674438
6,0.5961914933521113,0.7275,0.6271832358674464,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,115.98015356063843
7,0.5701496819798038,0.685,0.5874699374699375,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,116.24961233139038
8,0.5763279621710451,0.68,0.5696560846560846,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,116.00377249717712
9,0.5707455240726043,0.655,0.5520370370370371,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,115.97195363044739
