epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.7023925218317244,0.2625,0.25765136823960355,0.0,0.0,0.0,0.6,0,2,18,10,30,10,5.0645575523376465
2,0.678237819009357,0.37,0.2934143264143264,0.0,0.0,0.0,0.4,0,8,12,10,30,10,4.700734853744507
3,0.682505789730284,0.37,0.29035026969809574,0.3448275862068966,0.2631578947368421,0.5,0.36666666666666664,5,14,6,5,30,10,4.686322450637817
4,0.5909640706247754,0.38,0.29450477314671686,0.0,0.0,0.0,0.5,0,5,15,10,30,10,4.729476690292358
5,0.5005339880784353,0.505,0.36478908985302844,0.34782608695652173,0.3076923076923077,0.4,0.5,4,9,11,6,30,10,4.777602434158325
6,0.3682592229710685,0.485,0.3541018785136432,0.11764705882352941,0.14285714285714285,0.1,0.5,1,6,14,9,30,10,4.806484699249268
7,0.23848988778061336,0.5125,0.36247929819541075,0.14285714285714285,0.25,0.1,0.6,1,3,17,9,30,10,4.830857753753662
8,0.15592099477847418,0.605,0.46403149138443256,0.4444444444444444,0.35294117647058826,0.6,0.5,6,11,9,4,30,10,4.8283302783966064
9,0.11667074387272199,0.4775,0.35170132155426276,0.15384615384615385,0.3333333333333333,0.1,0.6333333333333333,1,2,18,9,30,10,5.570664882659912
10,0.08324288618233469,0.53,0.3722644420086875,0.14285714285714285,0.25,0.1,0.6,1,3,17,9,30,10,5.527880430221558
