epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.7059110454150609,0.535,0.3758255633255633,0.0,0.0,0.0,0.5666666666666667,0,3,17,10,30,10,28.35998773574829
2,0.6803219028881617,0.5925,0.45734126984126977,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,28.099806308746338
3,0.6895350600991931,0.6125,0.47779153766769866,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,28.162456512451172
4,0.6713425857680184,0.6225,0.433425925925926,0.6,0.45,0.9,0.6,9,11,9,1,30,10,28.039362907409668
5,0.6568176891122546,0.6950000000000001,0.6708636788048553,0.5806451612903226,0.42857142857142855,0.9,0.5666666666666667,9,12,8,1,30,10,28.09609580039978
6,0.671976038813591,0.665,0.559193404634581,0.42857142857142855,0.75,0.3,0.7333333333333333,3,1,19,7,30,10,28.02803683280945
7,0.5784475181783949,0.6950000000000001,0.5573057251278667,0.16666666666666666,0.5,0.1,0.6666666666666666,1,1,19,9,30,10,28.18248987197876
8,0.4372619588460241,0.76,0.6330498487020226,0.5333333333333333,0.8,0.4,0.7666666666666667,4,1,19,6,30,10,28.039498567581177
9,0.37906986592071396,0.725,0.6024163645391267,0.5333333333333333,0.8,0.4,0.7666666666666667,4,1,19,6,30,10,28.055648803710938
10,0.30601295357836145,0.7225,0.6026587301587302,0.5,0.6666666666666666,0.4,0.7333333333333333,4,2,18,6,30,10,28.09333038330078
