epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.6613571888251271,0.33999999999999997,0.3104852876592007,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,118.15376734733582
2,0.6171260874370019,0.27,0.2972193732193732,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,117.38187718391418
3,0.5619007496149848,0.41500000000000004,0.35350452633160545,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,117.2720160484314
4,0.40922950511034445,0.495,0.456075702075702,0.15384615384615385,0.3333333333333333,0.1,0.6333333333333333,1,2,18,9,30,10,117.32120108604431
5,0.23738255390642787,0.5549999999999999,0.48217171717171714,0.15384615384615385,0.3333333333333333,0.1,0.6333333333333333,1,2,18,9,30,10,117.28887939453125
6,0.0904783383464079,0.5325,0.43298004626951997,0.16666666666666666,0.5,0.1,0.6666666666666666,1,1,19,9,30,10,117.31712937355042
7,0.12107120340743618,0.48000000000000004,0.351258524084611,0.11764705882352941,0.14285714285714285,0.1,0.5,1,6,14,9,30,10,117.49274921417236
8,0.03381878313258384,0.5050000000000001,0.37046783625730995,0.15384615384615385,0.3333333333333333,0.1,0.6333333333333333,1,2,18,9,30,10,117.29643082618713
