epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.696610281864802,0.3025,0.272521645021645,0.5,0.3333333333333333,1.0,0.3333333333333333,10,20,0,0,30,10,9.26082992553711
2,0.693941613038381,0.45999999999999996,0.33442663817663815,0.45714285714285713,0.32,0.8,0.36666666666666664,8,17,3,2,30,10,8.874657392501831
3,0.6878320111168755,0.30000000000000004,0.27178755158818146,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,8.85361123085022
4,0.6975139578183492,0.43999999999999995,0.39120401337792643,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,8.870669603347778
5,0.698845237493515,0.48750000000000004,0.42254079254079246,0.38461538461538464,0.3125,0.5,0.4666666666666667,5,11,9,5,30,10,8.877768516540527
6,0.6651805142561594,0.45999999999999996,0.35902974983096686,0.25,0.3333333333333333,0.2,0.6,2,4,16,8,30,10,8.838022232055664
7,0.6135013070371416,0.515,0.37839338731443994,0.4166666666666667,0.35714285714285715,0.5,0.5333333333333333,5,9,11,5,30,10,8.843626499176025
8,0.5278408610158496,0.53,0.42419660261765524,0.5,0.34615384615384615,0.9,0.4,9,17,3,1,30,10,8.880084037780762
9,0.42814207904868656,0.46499999999999997,0.34440787282892543,0.2,0.2,0.2,0.4666666666666667,2,8,12,8,30,10,8.86771845817566
10,0.3178963338335355,0.45999999999999996,0.34065934065934067,0.4166666666666667,0.35714285714285715,0.5,0.5333333333333333,5,9,11,5,30,10,8.86416220664978
