epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.7018826736344231,0.5166666666666666,0.46411976911976904,0.5555555555555556,0.38461538461538464,1.0,0.42857142857142855,10,16,2,0,28,10,2.704418659210205
2,0.6953028043111166,0.6111111111111112,0.5568115942028986,0.0,0.0,0.0,0.6428571428571429,0,0,18,10,28,10,2.387120485305786
3,0.6889270742734274,0.5777777777777777,0.5556473198807295,0.3076923076923077,0.6666666666666666,0.2,0.6785714285714286,2,1,17,8,28,10,2.3590564727783203
4,0.6648845738834805,0.6388888888888888,0.5869465329991645,0.18181818181818182,1.0,0.1,0.6785714285714286,1,0,18,9,28,10,2.3747618198394775
5,0.6427199443181356,0.6944444444444444,0.5491373006078889,0.42857142857142855,0.75,0.3,0.7142857142857143,3,1,17,7,28,10,2.37123966217041
6,0.6076637109120687,0.7055555555555555,0.5476196026196026,0.42857142857142855,0.75,0.3,0.7142857142857143,3,1,17,7,28,10,2.351747751235962
7,0.5400475164254507,0.7166666666666667,0.5642857142857143,0.3076923076923077,0.6666666666666666,0.2,0.6785714285714286,2,1,17,8,28,10,2.359229564666748
8,0.4893639021449619,0.7055555555555555,0.547893772893773,0.42857142857142855,0.75,0.3,0.7142857142857143,3,1,17,7,28,10,2.373432159423828
9,0.4284919069872962,0.7166666666666667,0.5645604395604396,0.42857142857142855,0.75,0.3,0.7142857142857143,3,1,17,7,28,10,2.3782777786254883
10,0.40221983525488114,0.7166666666666667,0.5740842490842492,0.42857142857142855,0.75,0.3,0.7142857142857143,3,1,17,7,28,10,2.3473386764526367
