epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.7355902393658956,0.465,0.3648033126293995,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,3.978480577468872
2,0.690303749508328,0.5850000000000001,0.5902715121136174,0.42857142857142855,0.75,0.3,0.7333333333333333,3,1,19,7,30,10,3.7057690620422363
3,0.6192764259046979,0.575,0.4801690331304935,0.48484848484848486,0.34782608695652173,0.8,0.43333333333333335,8,15,5,2,30,10,3.7830376625061035
4,0.5708212852478027,0.495,0.419610249399723,0.18181818181818182,1.0,0.1,0.7,1,0,20,9,30,10,3.6617281436920166
5,0.40974873635503983,0.46499999999999997,0.33426892109500805,0.3,0.3,0.3,0.5333333333333333,3,7,13,7,30,10,3.6723005771636963
