epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.6966429087850783,0.37250000000000005,0.3096014330497089,0.19047619047619047,0.18181818181818182,0.2,0.43333333333333335,2,9,11,8,30,10,5.01555609703064
2,0.6484065171745088,0.38,0.30351368646346155,0.2608695652173913,0.23076923076923078,0.3,0.43333333333333335,3,10,10,7,30,10,4.659335136413574
3,0.6035987055963941,0.4,0.3157300150829563,0.2727272727272727,0.25,0.3,0.4666666666666667,3,9,11,7,30,10,4.644272804260254
4,0.47545162836710614,0.45,0.35974648158858685,0.19047619047619047,0.18181818181818182,0.2,0.43333333333333335,2,9,11,8,30,10,4.667914390563965
5,0.36253004355563057,0.45249999999999996,0.4065121301276907,0.4166666666666667,0.35714285714285715,0.5,0.5333333333333333,5,9,11,5,30,10,4.6571044921875
6,0.24120782067378363,0.48500000000000004,0.4756040286550032,0.4166666666666667,0.35714285714285715,0.5,0.5333333333333333,5,9,11,5,30,10,4.6735920906066895
7,0.15223554604583317,0.52,0.4919742891712038,0.23529411764705882,0.2857142857142857,0.2,0.5666666666666667,2,5,15,8,30,10,4.648015022277832
8,0.09340891945693228,0.45749999999999996,0.4334524555903866,0.2857142857142857,0.2727272727272727,0.3,0.5,3,8,12,7,30,10,4.682877540588379
9,0.06284007057547569,0.45999999999999996,0.38476190476190475,0.2222222222222222,0.25,0.2,0.5333333333333333,2,6,14,8,30,10,4.680663824081421
10,0.04633253771397802,0.51,0.39969696969696966,0.2222222222222222,0.25,0.2,0.5333333333333333,2,6,14,8,30,10,4.664224147796631
