epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.698441872994105,0.5599999999999999,0.5652900432900433,0.3333333333333333,1.0,0.2,0.7333333333333333,2,0,20,8,30,10,4.311830520629883
2,0.7028889755407969,0.665,0.5353081232492997,0.5454545454545454,0.391304347826087,0.9,0.5,9,14,6,1,30,10,3.9690167903900146
3,0.6384796119398541,0.725,0.5885412001791311,0.6363636363636364,0.5833333333333334,0.7,0.7333333333333333,7,5,15,3,30,10,3.9890148639678955
4,0.6076401041613685,0.75,0.5676878868258178,0.6923076923076923,0.5625,0.9,0.7333333333333333,9,7,13,1,30,10,3.954324722290039
5,0.6117567552460564,0.755,0.623585551252894,0.16666666666666666,0.5,0.1,0.6666666666666666,1,1,19,9,30,10,3.9274213314056396
6,0.5052321718798743,0.765,0.6669827586206897,0.6666666666666666,0.6363636363636364,0.7,0.7666666666666667,7,4,16,3,30,10,3.962675094604492
7,0.4039074215624068,0.7850000000000001,0.6688279967159277,0.2857142857142857,0.5,0.2,0.6666666666666666,2,2,18,8,30,10,3.955378532409668
8,0.36361707498629886,0.8300000000000001,0.7492446633825944,0.3076923076923077,0.6666666666666666,0.2,0.7,2,1,19,8,30,10,3.847355365753174
9,0.31888152410586673,0.8200000000000001,0.718847837985769,0.5882352941176471,0.7142857142857143,0.5,0.7666666666666667,5,2,18,5,30,10,4.0830583572387695
10,0.26570044457912445,0.8175,0.7145621237000547,0.4,0.6,0.3,0.7,3,2,18,7,30,10,3.9406630992889404
