epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.6944985853301154,0.65,0.6135531135531135,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,2.5319085121154785
2,0.6849936842918396,0.72,0.545798319327731,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,2.181342601776123
3,0.6773036122322083,0.715,0.608356783146888,0.6956521739130435,0.6153846153846154,0.8,0.7666666666666667,8,5,15,2,30,10,2.1875953674316406
4,0.6419959399435256,0.715,0.5957575757575757,0.375,0.5,0.3,0.6666666666666666,3,3,17,7,30,10,2.186518430709839
5,0.5973514450920953,0.7625000000000002,0.6308930150309461,0.5,0.6666666666666666,0.4,0.7333333333333333,4,2,18,6,30,10,2.1719486713409424
6,0.5268668863508437,0.77,0.6474239350912778,0.47058823529411764,0.5714285714285714,0.4,0.7,4,3,17,6,30,10,2.1828012466430664
7,0.46075841784477234,0.75,0.5657142857142857,0.2857142857142857,0.5,0.2,0.6666666666666666,2,2,18,8,30,10,2.204239845275879
8,0.41762102643648785,0.785,0.6140854978354979,0.5,0.6666666666666666,0.4,0.7333333333333333,4,2,18,6,30,10,2.203037738800049
9,0.36844009823269314,0.755,0.5828262965105071,0.2857142857142857,0.5,0.2,0.6666666666666666,2,2,18,8,30,10,2.212386131286621
10,0.328857797715399,0.755,0.5828262965105071,0.2857142857142857,0.5,0.2,0.6666666666666666,2,2,18,8,30,10,2.177495002746582
