epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.690817760096656,0.27,0.2632481598860909,0.16,0.13333333333333333,0.2,0.3,2,13,7,8,30,10,3.2524826526641846
2,0.6649181710349189,0.3,0.2777078544061303,0.11764705882352941,0.14285714285714285,0.1,0.5,1,6,14,9,30,10,2.9208927154541016
3,0.7178812093204923,0.29500000000000004,0.27294594964422547,0.19047619047619047,0.18181818181818182,0.2,0.43333333333333335,2,9,11,8,30,10,2.9665372371673584
4,0.7185091111395094,0.30000000000000004,0.2762792829775588,0.0,0.0,0.0,0.5333333333333333,0,4,16,10,30,10,3.065164804458618
5,0.6742707275682025,0.28,0.26357056323673633,0.4117647058823529,0.2916666666666667,0.7,0.3333333333333333,7,17,3,3,30,10,3.0691750049591064
6,0.725644889805052,0.29500000000000004,0.27294594964422547,0.17391304347826086,0.15384615384615385,0.2,0.36666666666666664,2,11,9,8,30,10,3.0483672618865967
7,0.7038189404540591,0.29500000000000004,0.2757719730360384,0.13333333333333333,0.2,0.1,0.5666666666666667,1,4,16,9,30,10,3.060739278793335
8,0.6829414831267463,0.31,0.28632752859159394,0.13333333333333333,0.2,0.1,0.5666666666666667,1,4,16,9,30,10,2.9863879680633545
9,0.6577990667687522,0.29500000000000004,0.27085133811540346,0.3448275862068966,0.2631578947368421,0.5,0.36666666666666664,5,14,6,5,30,10,2.9597976207733154
10,0.6803383760982089,0.27499999999999997,0.2651678273417404,0.0,0.0,0.0,0.6,0,2,18,10,30,10,2.998011350631714
11,0.6674850285053253,0.285,0.2703265575004706,0.42424242424242425,0.30434782608695654,0.7,0.36666666666666664,7,16,4,3,30,10,3.023620128631592
12,0.6394190531637933,0.275,0.2666774891774892,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,2.9705817699432373
13,0.7085288754767842,0.28500000000000003,0.26947327173733704,0.17391304347826086,0.15384615384615385,0.2,0.36666666666666664,2,11,9,8,30,10,3.0272936820983887
