epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.695877366595798,0.645,0.45128951911166065,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,7.58659291267395
2,0.6899029049608443,0.63,0.45689223057644107,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,7.209629535675049
3,0.6791541510158114,0.6799999999999999,0.5054761904761904,0.5806451612903226,0.42857142857142855,0.9,0.5666666666666667,9,12,8,1,30,10,7.1948933601379395
4,0.6809205578433143,0.7100000000000001,0.5771428571428572,0.5217391304347826,0.46153846153846156,0.6,0.6333333333333333,6,7,13,4,30,10,7.205068349838257
5,0.609967495004336,0.7150000000000001,0.5390893838794888,0.64,0.5333333333333333,0.8,0.7,8,7,13,2,30,10,7.199534177780151
6,0.5380386859178543,0.675,0.5166701173222912,0.5,0.36363636363636365,0.8,0.4666666666666667,8,14,6,2,30,10,7.207757949829102
7,0.41824567483531105,0.75,0.5624256000929428,0.5263157894736842,0.5555555555555556,0.5,0.7,5,4,16,5,30,10,7.193535804748535
8,0.3538063243031502,0.7,0.5257082488167681,0.5,0.5,0.5,0.6666666666666666,5,5,15,5,30,10,7.21613335609436
9,0.2673851607574357,0.71,0.5375779967159278,0.6363636363636364,0.5833333333333334,0.7,0.7333333333333333,7,5,15,3,30,10,7.19861912727356
10,0.1967618198444446,0.715,0.5388095238095237,0.5,0.5,0.5,0.6666666666666666,5,5,15,5,30,10,7.197057485580444
