epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.8725769255842482,0.585,0.441995781995782,0.48,0.4,0.6,0.5666666666666667,6,9,11,4,30,10,28.324692010879517
2,0.6354680938380105,0.5925,0.44904761904761903,0.5,0.5,0.5,0.6666666666666666,5,5,15,5,30,10,28.17459988594055
3,0.44901910509381976,0.595,0.48914498947107643,0.5217391304347826,0.46153846153846156,0.6,0.6333333333333333,6,7,13,4,30,10,28.140144109725952
4,0.23978803093944276,0.5225,0.43861111111111106,0.26666666666666666,0.4,0.2,0.6333333333333333,2,3,17,8,30,10,28.028388500213623
5,0.08082814716867039,0.43500000000000005,0.36014818514818514,0.26666666666666666,0.4,0.2,0.6333333333333333,2,3,17,8,30,10,28.137170553207397
6,0.05447921486837523,0.605,0.41394179894179894,0.0,0.0,0.0,0.6,0,2,18,10,30,10,28.010562419891357
7,0.02828034849039146,0.5874999999999999,0.450451182804124,0.2857142857142857,0.5,0.2,0.6666666666666666,2,2,18,8,30,10,28.036317825317383
8,0.034031858135546954,0.615,0.4636206930324578,0.0,0.0,0.0,0.6333333333333333,0,1,19,10,30,10,28.126646518707275
9,0.011412335652858019,0.49,0.3921900161030596,0.0,0.0,0.0,0.6333333333333333,0,1,19,10,30,10,28.011683464050293
10,0.009529279837650912,0.44250000000000006,0.40689889321073724,0.0,0.0,0.0,0.6333333333333333,0,1,19,10,30,10,28.093912601470947
