epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.700114991929796,0.5388888888888889,0.5189173789173789,0.5263157894736842,0.35714285714285715,1.0,0.35714285714285715,10,18,0,0,28,10,2.7007055282592773
2,0.6853894061512418,0.5888888888888889,0.6310107284020327,0.0,0.0,0.0,0.6428571428571429,0,0,18,10,28,10,2.371568202972412
3,0.671110643280877,0.5722222222222223,0.5378758160222691,0.18181818181818182,1.0,0.1,0.6785714285714286,1,0,18,9,28,10,2.385066270828247
4,0.6778224176830716,0.6166666666666667,0.5756132756132756,0.18181818181818182,1.0,0.1,0.6785714285714286,1,0,18,9,28,10,2.381155490875244
5,0.6496833893987868,0.6444444444444444,0.6232976827094474,0.42857142857142855,0.75,0.3,0.7142857142857143,3,1,17,7,28,10,2.381997585296631
6,0.6038466162151761,0.6888888888888889,0.6445952740070386,0.42857142857142855,0.75,0.3,0.7142857142857143,3,1,17,7,28,10,2.3979129791259766
7,0.5736764934327867,0.7166666666666666,0.5482925897631781,0.0,0.0,0.0,0.6428571428571429,0,0,18,10,28,10,2.37658429145813
8,0.49981767932573956,0.7333333333333334,0.5971794871794872,0.6,0.6,0.6,0.7142857142857143,6,4,14,4,28,10,2.362459182739258
9,0.4501335322856903,0.7222222222222222,0.5358683473389356,0.14285714285714285,0.25,0.1,0.5714285714285714,1,3,15,9,28,10,2.379678249359131
10,0.4283136592970954,0.7333333333333333,0.5411315052336725,0.14285714285714285,0.25,0.1,0.5714285714285714,1,3,15,9,28,10,2.3703503608703613
