epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.7065556877189212,0.265,0.2757203816392457,0.1111111111111111,0.125,0.1,0.4666666666666667,1,7,13,9,30,10,6.078798770904541
2,0.6733919680118561,0.265,0.27850877544931135,0.2,0.2,0.2,0.4666666666666667,2,8,12,8,30,10,5.572006940841675
3,0.6458350486225553,0.29000000000000004,0.28105122118427966,0.3333333333333333,0.25,0.5,0.3333333333333333,5,15,5,5,30,10,5.613746166229248
4,0.6374453405539194,0.295,0.27891841236668824,0.2222222222222222,0.25,0.2,0.5333333333333333,2,6,14,8,30,10,5.704372406005859
5,0.6103808250692155,0.295,0.2790266374749134,0.35714285714285715,0.2777777777777778,0.5,0.4,5,13,7,5,30,10,5.420530796051025
6,0.5701724886894226,0.295,0.2754552089034848,0.35714285714285715,0.2777777777777778,0.5,0.4,5,13,7,5,30,10,5.403463125228882
7,0.5438953952656852,0.33999999999999997,0.3582320394424636,0.2727272727272727,0.25,0.3,0.4666666666666667,3,9,11,7,30,10,4.997607946395874
8,0.5088997301128175,0.345,0.31496406558625445,0.24,0.2,0.3,0.36666666666666664,3,12,8,7,30,10,4.771342515945435
9,0.4940553887022866,0.33999999999999997,0.3599640655862545,0.2727272727272727,0.25,0.3,0.4666666666666667,3,9,11,7,30,10,4.796558618545532
10,0.49802126983801526,0.345,0.3622367928589818,0.2727272727272727,0.25,0.3,0.4666666666666667,3,9,11,7,30,10,4.727424144744873
