epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.6926159063975016,0.525,0.4942086944495666,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,3.9924278259277344
2,0.6659687658150991,0.625,0.474966576861945,0.5,0.36363636363636365,0.8,0.4666666666666667,8,14,6,2,30,10,3.719226837158203
3,0.619059724940194,0.635,0.5527748917748918,0.5217391304347826,0.46153846153846156,0.6,0.6333333333333333,6,7,13,4,30,10,3.692143201828003
4,0.49641333189275527,0.645,0.5707041847041847,0.5454545454545454,0.5,0.6,0.6666666666666666,6,6,14,4,30,10,3.749131202697754
5,0.3849848599897491,0.64,0.553425925925926,0.4444444444444444,0.5,0.4,0.6666666666666666,4,4,16,6,30,10,3.720292806625366
6,0.25970660977893406,0.7000000000000001,0.653641456582633,0.5454545454545454,0.5,0.6,0.6666666666666666,6,6,14,4,30,10,3.7253105640411377
7,0.14531216315097278,0.73,0.6879578754578755,0.631578947368421,0.6666666666666666,0.6,0.7666666666666667,6,3,17,4,30,10,3.7069551944732666
8,0.09876468839744727,0.7425,0.7142627099148837,0.631578947368421,0.6666666666666666,0.6,0.7666666666666667,6,3,17,4,30,10,3.702648401260376
9,0.07162950084441239,0.7525000000000001,0.6961131934032982,0.5555555555555556,0.625,0.5,0.7333333333333333,5,3,17,5,30,10,3.696021556854248
10,0.060300679256518684,0.775,0.7098809523809523,0.5555555555555556,0.625,0.5,0.7333333333333333,5,3,17,5,30,10,3.7227706909179688
