epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.7124006119039323,0.5449999999999999,0.38965591879384986,0.47058823529411764,0.3333333333333333,0.8,0.4,8,16,4,2,30,10,4.076895475387573
2,0.7031603852907816,0.54,0.36226783020900666,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,3.7337989807128906
3,0.7020165224870046,0.64,0.4608333333333333,0.5161290322580645,0.38095238095238093,0.8,0.5,8,13,7,2,30,10,3.703482151031494
4,0.6432724512285657,0.725,0.6194656084656085,0.64,0.5333333333333333,0.8,0.7,8,7,13,2,30,10,3.8616621494293213
5,0.5613952759239409,0.65,0.562802676626206,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,3.872415065765381
6,0.5373539196120368,0.775,0.6706119162640902,0.5,0.6666666666666666,0.4,0.7333333333333333,4,2,18,6,30,10,3.794548749923706
7,0.33920516529017025,0.77,0.6335068172568172,0.16666666666666666,0.5,0.1,0.6666666666666666,1,1,19,9,30,10,3.719280958175659
8,0.24293778836727142,0.785,0.6475132275132275,0.16666666666666666,0.5,0.1,0.6666666666666666,1,1,19,9,30,10,3.673532485961914
9,0.16193901292151874,0.7425000000000002,0.5802149702149703,0.16666666666666666,0.5,0.1,0.6666666666666666,1,1,19,9,30,10,3.6708598136901855
10,0.1551746034787761,0.7175,0.5489921652421653,0.16666666666666666,0.5,0.1,0.6666666666666666,1,1,19,9,30,10,3.7500059604644775
