epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.6964972284105089,0.575,0.40290027605245,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,7.5445966720581055
2,0.7042396234141456,0.6875,0.4866302842976271,0.42105263157894735,0.4444444444444444,0.4,0.6333333333333333,4,5,15,6,30,10,7.251972675323486
3,0.7037708792421553,0.5900000000000001,0.47106890357664355,0.5806451612903226,0.42857142857142855,0.9,0.5666666666666667,9,12,8,1,30,10,7.219284296035767
4,0.6688723597261641,0.64,0.5464857607784905,0.56,0.4666666666666667,0.7,0.6333333333333333,7,8,12,3,30,10,7.210159540176392
5,0.6369454595777724,0.6900000000000001,0.5817948279790385,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,7.200382709503174
6,0.6142756624354256,0.675,0.4789585414585414,0.6153846153846154,0.5,0.8,0.6666666666666666,8,8,12,2,30,10,7.226946115493774
7,0.5423022276825376,0.665,0.4815958605664488,0.2857142857142857,0.5,0.2,0.6666666666666666,2,2,18,8,30,10,7.1985509395599365
8,0.47108033630583024,0.7274999999999999,0.5532539682539682,0.6086956521739131,0.5384615384615384,0.7,0.7,7,6,14,3,30,10,7.196878671646118
9,0.3592192377481196,0.7,0.5248565859092175,0.2857142857142857,0.5,0.2,0.6666666666666666,2,2,18,8,30,10,7.1954333782196045
10,0.3085874484644996,0.6849999999999999,0.4987851573377889,0.2857142857142857,0.5,0.2,0.6666666666666666,2,2,18,8,30,10,7.194432258605957
