epoch,train_loss,val_auroc,val_ap,val_f1,val_precision,val_recall,val_accuracy,val_tp,val_fp,val_tn,val_fn,val_n,val_n_pos,elapsed_sec
1,0.7406420244110955,0.305,0.2945313746352082,0.3448275862068966,0.2631578947368421,0.5,0.36666666666666664,5,14,6,5,30,10,5.678969860076904
2,0.6357775959703658,0.32499999999999996,0.2801314585797344,0.0,0.0,0.0,0.6666666666666666,0,0,20,10,30,10,5.148281097412109
3,0.6516703284449048,0.31000000000000005,0.2745798484439458,0.375,0.2727272727272727,0.6,0.3333333333333333,6,16,4,4,30,10,5.2627410888671875
4,0.5873210430145264,0.33999999999999997,0.29698635477582846,0.3,0.3,0.3,0.5333333333333333,3,7,13,7,30,10,5.110557794570923
5,0.4484793038831817,0.345,0.2942154463893595,0.2222222222222222,0.25,0.2,0.5333333333333333,2,6,14,8,30,10,4.7907538414001465
6,0.31606796632210415,0.345,0.3040747210126994,0.2222222222222222,0.25,0.2,0.5333333333333333,2,6,14,8,30,10,4.784384727478027
7,0.199855527944035,0.37,0.29616307392522223,0.125,0.16666666666666666,0.1,0.5333333333333333,1,5,15,9,30,10,4.805829286575317
8,0.12488713363806407,0.42,0.3299769071508202,0.43478260869565216,0.38461538461538464,0.5,0.5666666666666667,5,8,12,5,30,10,4.800579309463501
9,0.08884550693134467,0.395,0.30431923149314455,0.2222222222222222,0.25,0.2,0.5333333333333333,2,6,14,8,30,10,4.832207918167114
10,0.06726457882258627,0.415,0.31748164379348787,0.2222222222222222,0.25,0.2,0.5333333333333333,2,6,14,8,30,10,5.038557767868042
